dep;pro;can;ciu;area;zona;v00;p00;p02;p03;p04;p07;p06;p08;p09;p10;p11;p14;p15;p16;p17;p18;p20;p21;p23m;p23a;p05;i10p;i13p;p06nue;p07nue;p08nue;folio
9;99;1;0;2;0;0;4;3;2;10;88;99;88;1;1;2;43;5;8888;8888;8;88;88;88;88;8;12;11;1;1;1;1158209
9;99;1;0;2;0;0;5;3;1;6;88;99;88;1;2;2;0;9;8888;8888;8;88;88;88;88;8;12;11;1;1;1;1158209
9;99;1;0;2;0;0;6;3;2;8;88;99;88;1;1;2;41;5;8888;8888;8;88;88;88;88;8;12;11;1;1;1;1158209
9;99;1;0;2;0;0;7;3;1;3;99;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;12;11;1;1;0;1158209
9;99;1;0;2;0;0;8;3;2;1;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;12;11;1;1;0;1158209
9;99;1;0;2;0;0;1;1;1;59;88;99;99;1;2;2;0;1;4425;1112;1;88;88;88;88;2;13;11;1;1;1;1158210
9;99;1;0;2;0;0;2;2;2;49;88;99;99;1;2;2;0;5;8888;8888;8;0;0;99;0;2;13;11;1;1;1;1158210
9;99;1;0;2;0;0;1;1;1;34;46;99;109;1;1;2;45;1;4425;1112;1;88;88;88;88;2;15;11;1;1;0;1158212
9;99;1;0;2;0;0;2;2;2;27;88;99;109;1;1;2;44;5;8888;8888;8;7;6;99;99;2;15;11;1;1;0;1158212
9;99;1;0;2;0;0;3;3;2;11;109;99;109;1;1;2;44;5;8888;8888;8;88;88;88;88;8;15;11;1;0;0;1158212
9;99;1;0;2;0;0;4;3;2;8;96;99;109;1;1;1;43;6;8888;8888;8;88;88;88;88;8;15;11;1;1;0;1158212
9;99;1;0;2;0;0;5;3;1;7;96;99;96;1;2;2;0;9;8888;8888;8;88;88;88;88;8;15;11;1;2;1;1158212
9;99;1;0;2;0;0;6;3;1;5;96;99;96;1;2;2;0;9;8888;8888;8;88;88;88;88;8;15;11;1;1;1;1158212
9;99;1;0;2;0;0;7;3;2;2;96;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;15;11;1;1;0;1158212
9;99;1;0;2;0;0;8;3;1;1;96;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;15;11;1;1;0;1158212
9;99;1;0;2;0;0;1;1;1;31;88;99;99;1;1;2;45;1;4425;1112;4;88;88;88;88;2;16;11;1;1;1;1158213
9;99;1;0;2;0;0;2;2;2;23;88;99;99;1;1;2;43;5;8888;8888;8;0;0;99;0;2;16;11;1;1;1;1158213
9;99;1;0;2;0;0;3;7;2;22;109;99;99;1;2;2;0;5;8888;8888;8;3;2;12;75;1;16;11;1;0;1;1158213
9;99;1;0;2;0;0;4;7;2;15;99;99;99;1;1;2;12;5;8888;8888;8;1;1;5;74;1;16;11;1;1;1;1158213
9;99;1;0;2;0;0;5;7;2;4;99;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;16;11;1;1;0;1158213
9;99;1;0;2;0;0;6;7;2;0;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;16;11;1;1;0;1158213
9;99;1;0;2;0;0;7;7;2;2;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;16;11;1;1;0;1158213
9;99;1;0;2;0;0;8;7;1;24;97;99;99;1;1;2;45;1;4425;1112;3;88;88;88;88;2;16;11;1;1;1;1158213
9;99;1;0;2;0;0;9;7;2;20;89;99;88;1;1;2;42;5;8888;8888;8;3;3;9;75;2;16;11;1;2;1;1158213
9;99;1;0;2;0;0;10;7;2;5;88;99;99;1;2;2;0;9;8888;8888;8;88;88;88;88;8;16;11;1;1;1;1158213
9;99;1;0;2;0;0;11;7;1;3;109;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;16;11;1;0;0;1158213
9;99;1;0;2;0;0;12;7;1;1;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;16;11;1;1;0;1158213
9;99;1;0;2;0;0;13;9;1;31;89;99;88;1;1;2;46;1;4101;1112;1;88;88;88;88;2;16;11;1;2;1;1158213
9;99;1;0;2;0;0;14;9;1;17;99;99;99;1;1;2;21;9;8888;8888;8;88;88;88;88;1;16;11;1;1;1;1158213
9;99;1;0;2;0;0;15;9;1;24;88;99;96;1;2;2;0;1;4101;1121;9;88;88;88;88;1;16;11;1;1;1;1158213
9;99;1;0;2;0;0;1;1;1;26;99;99;99;1;1;2;13;1;4425;1112;1;88;88;88;88;2;17;11;1;1;1;1158214
9;99;1;0;2;0;0;2;2;2;29;96;99;99;1;2;2;0;5;8888;8888;8;6;3;12;75;2;17;11;1;1;1;1158214
9;99;1;0;2;0;0;3;3;1;11;99;99;99;1;2;1;0;6;8888;8888;8;88;88;88;88;8;17;11;1;1;1;1158214
9;99;1;0;2;0;0;4;3;1;3;99;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;17;11;1;1;0;1158214
9;99;1;0;2;0;0;5;3;1;0;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;17;11;1;1;0;1158214
9;99;1;0;2;0;0;6;9;2;1;88;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;17;11;1;1;0;1158214
9;99;1;0;2;0;0;7;9;2;20;88;99;88;1;1;2;12;5;8888;8888;8;4;3;5;75;2;17;11;1;1;1;1158214
9;99;1;0;2;0;0;8;9;1;6;88;99;88;1;2;2;0;9;8888;8888;8;88;88;88;88;8;17;11;1;1;1;1158214
9;99;1;0;2;0;0;9;9;1;3;88;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;17;11;1;1;0;1158214
9;99;1;0;2;0;0;1;1;1;46;88;99;96;1;1;2;11;1;4425;1112;1;88;88;88;88;2;18;11;1;1;2;1158215
9;99;1;0;2;0;0;2;2;2;36;97;99;96;1;2;2;0;5;8888;8888;8;10;3;11;75;2;18;11;1;1;1;1158215
9;99;1;0;2;0;0;3;3;2;10;88;99;96;1;1;1;11;6;8888;8888;8;88;88;88;88;8;18;11;1;1;1;1158215
9;99;1;0;2;0;0;4;3;2;8;88;99;96;1;2;1;0;6;8888;8888;8;88;88;88;88;8;18;11;1;1;1;1158215
9;99;1;0;2;0;0;5;3;1;0;88;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;18;11;1;1;0;1158215
9;99;1;0;2;0;0;6;9;2;26;87;99;88;1;1;2;13;1;4425;1112;1;0;0;99;0;1;18;11;1;1;1;1158215
9;99;1;0;2;0;0;7;9;1;21;89;99;97;1;1;2;14;1;4425;1112;1;88;88;88;88;2;18;11;1;1;1;1158215
9;99;1;0;2;0;0;8;9;2;19;97;99;97;1;1;2;15;5;8888;8888;8;3;1;5;75;2;18;11;1;1;1;1158215
9;99;1;0;2;0;0;9;9;1;1;97;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;18;11;1;1;0;1158215
9;99;1;0;2;0;0;1;1;1;46;97;99;99;1;2;2;0;1;4425;1112;1;88;88;88;88;3;19;11;1;1;1;1158216
9;99;1;0;2;0;0;2;3;1;23;99;99;99;1;1;2;13;1;4425;1112;1;88;88;88;88;2;19;11;1;1;1;1158216
9;99;1;0;2;0;0;3;4;2;20;97;99;99;1;1;2;13;5;8888;8888;8;2;1;99;99;2;19;11;1;1;1;1158216
9;99;1;0;2;0;0;4;5;2;0;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;19;11;1;1;0;1158216
9;99;1;0;2;0;0;5;7;2;12;99;99;99;1;1;1;12;6;8888;8888;8;0;0;99;0;1;19;11;1;1;1;1158216
9;99;1;0;2;0;0;6;7;1;12;97;99;99;1;1;1;12;6;8888;8888;8;88;88;88;88;1;19;11;1;1;1;1158216
9;99;1;0;2;0;0;7;7;1;42;93;99;99;1;2;2;0;1;4425;1112;1;88;88;88;88;2;19;11;1;2;1;1158216
9;99;1;0;2;0;0;8;7;2;40;97;99;99;1;2;2;0;5;8888;8888;8;7;5;8;61;2;19;11;1;1;1;1158216
9;99;1;0;2;0;0;9;9;1;14;99;99;99;1;1;2;15;1;4425;1112;3;88;88;88;88;1;19;11;1;1;1;1158216
9;99;1;0;2;0;0;1;1;1;52;98;99;99;1;1;2;13;9;8888;8888;8;88;88;88;88;2;20;11;1;1;1;1158217
9;99;1;0;2;0;0;2;2;2;52;99;99;99;1;1;2;13;5;8888;8888;8;12;7;1;69;2;20;11;1;1;1;1158217
9;99;1;0;2;0;0;3;3;1;30;99;99;99;1;1;2;14;1;4425;1112;1;88;88;88;88;2;20;11;1;1;1;1158217
9;99;1;0;2;0;0;4;3;1;20;99;99;99;1;1;2;15;1;4425;1112;1;88;88;88;88;1;20;11;1;1;1;1158217
9;99;1;0;2;0;0;5;3;1;16;99;99;99;1;1;2;15;9;8888;8888;8;88;88;88;88;1;20;11;1;1;1;1158217
9;99;1;0;2;0;0;6;3;1;10;99;99;99;1;1;1;11;6;8888;8888;8;88;88;88;88;8;20;11;1;1;1;1158217
9;99;1;0;2;0;0;7;3;1;9;99;99;99;1;2;1;0;6;8888;8888;8;88;88;88;88;8;20;11;1;1;1;1158217
9;99;1;0;2;0;0;8;4;2;18;88;99;88;1;1;2;13;5;8888;8888;8;3;2;8;76;2;20;11;1;1;1;1158217
9;99;1;0;2;0;0;9;5;1;1;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;20;11;1;1;0;1158217
9;99;1;0;2;0;0;1;1;1;40;88;99;99;1;1;2;13;1;4003;1112;4;88;88;88;88;2;21;11;1;1;1;1158218
9;99;1;0;2;0;0;2;2;2;36;88;99;99;1;1;2;11;5;8888;8888;8;11;4;9;74;2;21;11;1;1;1;1158218
9;99;1;0;2;0;0;3;3;1;15;99;99;99;1;1;1;13;6;8888;8888;8;88;88;88;88;1;21;11;1;1;1;1158218
9;99;1;0;2;0;0;4;3;1;8;99;99;99;1;1;1;12;6;8888;8888;8;88;88;88;88;8;21;11;1;1;1;1158218
9;99;1;0;2;0;0;5;3;1;6;99;99;99;1;2;1;0;9;8888;8888;8;88;88;88;88;8;21;11;1;1;1;1158218
9;99;1;0;2;0;0;6;3;2;2;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;21;11;1;1;0;1158218
9;99;1;0;2;0;0;7;7;2;18;99;99;99;1;2;2;0;5;8888;8888;8;0;0;99;0;1;21;11;1;1;1;1158218
9;99;1;0;2;0;0;8;6;1;78;89;99;99;1;1;2;12;7;8888;8888;8;88;88;88;88;3;21;11;1;2;1;1158218
9;99;1;0;2;0;0;9;7;1;0;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;21;11;1;1;0;1158218
9;99;1;0;2;0;0;1;1;1;52;96;99;99;1;2;2;0;1;4425;1112;1;88;88;88;88;2;22;11;1;2;1;1158219
9;99;1;0;2;0;0;2;3;1;19;99;99;99;1;1;2;15;1;4425;1112;1;88;88;88;88;1;22;11;1;1;1;1158219
9;99;1;0;2;0;0;3;2;2;45;98;99;99;1;2;2;0;5;8888;8888;8;13;3;5;64;2;22;11;1;1;1;1158219
9;99;1;0;2;0;0;4;9;1;26;97;99;97;1;1;2;13;1;4425;1112;1;88;88;88;88;2;22;11;1;1;1;1158219
9;99;1;0;2;0;0;5;9;2;16;97;99;97;1;2;2;0;5;8888;8888;8;1;1;2;76;2;22;11;1;1;1;1158219
9;99;1;0;2;0;0;6;9;1;37;97;99;97;1;1;2;14;1;4425;1112;1;88;88;88;88;2;22;11;1;1;1;1158219
9;99;1;0;2;0;0;7;9;1;23;97;99;96;1;1;2;21;1;4425;1112;1;88;88;88;88;2;22;11;1;1;1;1158219
9;99;1;0;2;0;0;8;9;2;16;98;99;99;1;1;2;14;5;8888;8888;8;1;1;99;99;2;22;11;1;1;1;1158219
9;99;1;0;2;0;0;9;9;2;0;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;22;11;1;1;0;1158219
9;99;1;0;2;0;0;1;1;1;37;96;99;96;1;2;2;0;1;4425;1112;4;88;88;88;88;2;23;11;1;1;1;1158220
9;99;1;0;2;0;0;2;2;2;30;97;99;88;1;1;2;43;5;8888;8888;8;3;2;4;73;2;23;11;1;1;1;1158220
9;99;1;0;2;0;0;3;3;2;5;88;99;88;1;2;1;0;9;8888;8888;8;88;88;88;88;8;23;11;1;1;1;1158220
9;99;1;0;2;0;0;1;1;1;36;90;99;99;1;1;2;44;1;4425;1112;1;88;88;88;88;2;24;11;1;2;1;1158221
9;99;1;0;2;0;0;2;2;2;34;97;99;99;1;2;2;0;5;8888;8888;8;4;2;4;73;2;24;11;1;1;1;1158221
9;99;1;0;2;0;0;3;3;1;9;109;99;99;1;1;1;11;6;8888;8888;8;88;88;88;88;8;24;11;1;0;1;1158221
9;99;1;0;2;0;0;4;3;1;3;88;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;24;11;1;1;0;1158221
9;99;1;0;2;0;0;5;9;2;7;99;99;99;1;2;1;0;6;8888;8888;8;88;88;88;88;8;24;11;1;1;1;1158221
9;99;1;0;2;0;0;6;9;1;9;99;99;99;1;1;1;12;6;8888;8888;8;88;88;88;88;8;24;11;1;1;1;1158221
9;99;1;0;2;0;0;7;9;1;5;96;99;99;1;2;2;0;9;8888;8888;8;88;88;88;88;8;24;11;1;1;1;1158221
9;99;1;0;2;0;0;8;9;1;4;96;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;24;11;1;2;0;1158221
9;99;1;0;2;0;0;1;1;1;36;99;99;99;1;1;2;42;1;4425;1112;4;88;88;88;88;2;25;11;1;1;1;1158222
9;99;1;0;2;0;0;2;2;2;30;96;99;99;1;2;2;0;5;8888;8888;8;7;7;9;76;2;25;11;1;2;1;1158222
9;99;1;0;2;0;0;3;3;2;15;99;99;99;1;1;2;12;5;8888;8888;8;1;1;10;75;4;25;11;1;1;1;1158222
9;99;1;0;2;0;0;4;3;2;12;99;99;99;1;2;1;0;6;8888;8888;8;0;0;99;0;1;25;11;1;1;1;1158222
9;99;1;0;2;0;0;5;3;1;10;99;99;99;1;1;1;11;6;8888;8888;8;88;88;88;88;8;25;11;1;1;1;1158222
9;99;1;0;2;0;0;6;3;1;8;99;99;99;1;2;1;0;6;8888;8888;8;88;88;88;88;8;25;11;1;1;1;1158222
9;99;1;0;2;0;0;7;3;2;6;99;99;99;1;2;2;0;9;8888;8888;8;88;88;88;88;8;25;11;1;1;1;1158222
9;99;1;0;2;0;0;8;3;1;3;99;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;25;11;1;1;0;1158222
9;99;1;0;2;0;0;9;3;2;1;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;25;11;1;1;0;1158222
9;99;1;0;2;0;0;1;1;1;46;96;99;99;1;2;2;0;1;4425;1112;4;88;88;88;88;2;26;11;1;1;1;1158223
9;99;1;0;2;0;0;2;2;2;49;97;99;99;1;2;2;0;5;8888;8888;8;8;5;6;58;2;26;11;1;1;1;1158223
9;99;1;0;2;0;0;3;3;2;23;97;99;99;1;2;2;0;5;8888;8888;8;4;4;1;76;2;26;11;1;1;1;1158223
9;99;1;0;2;0;0;4;4;1;30;97;99;88;1;1;2;44;1;4425;1112;3;88;88;88;88;2;26;11;1;1;1;1158223
9;99;1;0;2;0;0;5;5;1;6;99;99;99;1;2;2;0;9;8888;8888;8;88;88;88;88;8;26;11;1;1;1;1158223
9;99;1;0;2;0;0;6;5;2;5;99;99;99;1;2;2;0;9;8888;8888;8;88;88;88;88;8;26;11;1;1;1;1158223
9;99;1;0;2;0;0;7;5;2;3;99;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;26;11;1;1;0;1158223
9;99;1;0;2;0;0;8;5;1;0;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;26;11;1;1;0;1158223
9;99;1;0;2;0;0;9;9;1;20;88;99;88;1;1;2;43;1;4425;1112;4;88;88;88;88;1;26;11;1;1;1;1158223
9;99;1;0;2;0;0;1;1;1;46;97;99;99;1;1;2;43;1;4101;1112;1;88;88;88;88;2;27;11;1;1;1;1158224
9;99;1;0;2;0;0;2;2;2;41;97;99;99;1;2;2;0;5;8888;8888;8;2;2;5;68;2;27;11;1;1;1;1158224
9;99;1;0;2;0;0;3;3;1;8;98;99;99;1;2;2;0;9;8888;8888;8;88;88;88;88;8;27;11;1;1;1;1158224
9;99;1;0;2;0;0;1;1;1;34;97;99;99;1;1;2;43;1;8548;9610;1;88;88;88;88;2;28;11;1;1;1;1158225
9;99;1;0;2;0;0;2;2;2;32;88;99;99;1;1;2;42;5;8888;8888;8;10;7;10;75;2;28;11;1;1;1;1158225
9;99;1;0;2;0;0;3;3;1;15;97;99;99;1;1;1;45;6;8888;8888;8;88;88;88;88;1;28;11;1;1;1;1158225
9;99;1;0;2;0;0;4;3;1;12;97;99;99;1;1;1;12;6;8888;8888;8;88;88;88;88;1;28;11;1;1;1;1158225
9;99;1;0;2;0;0;5;3;1;8;97;99;99;1;1;1;41;6;8888;8888;8;88;88;88;88;8;28;11;1;1;1;1158225
9;99;1;0;2;0;0;6;3;2;6;97;99;99;1;2;2;0;9;8888;8888;8;88;88;88;88;8;28;11;1;1;1;1158225
9;99;1;0;2;0;0;7;3;2;4;99;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;28;11;1;1;0;1158225
9;99;1;0;2;0;0;8;3;1;3;99;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;28;11;1;1;0;1158225
9;99;1;0;2;0;0;9;3;2;0;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;28;11;1;1;0;1158225
9;99;1;0;2;0;0;1;1;2;28;93;99;88;1;1;2;55;5;8888;8888;8;2;2;8;73;2;29;11;1;2;1;1158226
9;99;1;0;2;0;0;2;3;1;4;88;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;29;11;1;1;0;1158226
9;99;1;0;2;0;0;3;3;2;3;88;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;29;11;1;1;0;1158226
9;99;1;0;2;0;0;1;1;1;40;98;99;99;1;2;2;0;1;4425;1112;4;88;88;88;88;2;30;11;1;1;1;1158227
9;99;1;0;2;0;0;2;2;2;41;98;99;99;1;1;2;42;5;8888;8888;8;12;11;3;76;2;30;11;1;1;1;1158227
9;99;1;0;2;0;0;3;6;1;95;25;99;99;1;2;2;0;7;8888;8888;8;88;88;88;88;3;30;11;1;1;1;1158227
9;99;1;0;2;0;0;4;3;2;17;99;99;99;1;1;2;12;5;8888;8888;8;0;0;99;0;1;30;11;1;1;1;1158227
9;99;1;0;2;0;0;5;3;2;14;99;99;99;1;1;1;12;6;8888;8888;8;0;0;99;0;1;30;11;1;1;1;1158227
9;99;1;0;2;0;0;6;3;2;12;99;99;99;1;1;1;12;6;8888;8888;8;0;0;99;0;1;30;11;1;1;1;1158227
9;99;1;0;2;0;0;7;3;2;10;99;99;99;1;1;1;11;6;8888;8888;8;88;88;88;88;8;30;11;1;1;1;1158227
9;99;1;0;2;0;0;8;3;1;9;99;99;99;1;2;1;0;6;8888;8888;8;88;88;88;88;8;30;11;1;1;1;1158227
9;99;1;0;2;0;0;9;3;1;6;99;99;99;1;2;2;0;9;8888;8888;8;88;88;88;88;8;30;11;1;1;1;1158227
9;99;1;0;2;0;0;10;3;2;2;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;30;11;1;1;0;1158227
9;99;1;0;2;0;0;11;3;1;0;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;30;11;1;1;0;1158227
9;99;1;0;2;0;0;1;1;1;46;97;99;99;1;1;2;43;1;4425;1112;4;88;88;88;88;2;31;11;1;1;1;1158228
9;99;1;0;2;0;0;2;2;2;22;99;99;99;1;2;2;0;5;8888;8888;8;3;3;2;74;2;31;11;1;1;1;1158228
9;99;1;0;2;0;0;3;3;1;15;89;99;99;1;1;2;12;9;8888;8888;8;88;88;88;88;1;31;11;1;2;1;1158228
9;99;1;0;2;0;0;4;3;1;12;108;99;99;1;1;2;11;9;8888;8888;8;88;88;88;88;1;31;11;1;0;1;1158228
9;99;1;0;2;0;0;5;3;1;2;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;31;11;1;1;0;1158228
9;99;1;0;2;0;0;1;1;2;54;97;99;99;1;2;2;0;5;8888;8888;8;9;5;12;53;2;32;11;1;1;1;1158229
9;99;1;0;2;0;0;2;5;2;15;99;99;99;1;1;1;11;6;8888;8888;8;0;0;99;0;1;32;11;1;1;1;1158229
9;99;1;0;2;0;0;3;5;1;9;99;99;99;1;1;1;11;6;8888;8888;8;88;88;88;88;8;32;11;1;1;1;1158229
9;99;1;0;2;0;0;1;1;1;39;89;99;99;1;2;2;0;1;4425;1112;4;88;88;88;88;2;33;11;1;1;1;1158230
9;99;1;0;2;0;0;2;2;2;23;88;99;99;1;1;2;13;5;8888;8888;8;7;5;12;74;2;33;11;1;1;1;1158230
9;99;1;0;2;0;0;3;3;1;10;97;99;99;1;1;1;12;6;8888;8888;8;88;88;88;88;8;33;11;1;1;1;1158230
9;99;1;0;2;0;0;4;3;1;7;109;99;99;1;2;1;0;6;8888;8888;8;88;88;88;88;8;33;11;1;0;1;1158230
9;99;1;0;2;0;0;5;3;1;6;97;99;99;1;2;1;0;9;8888;8888;8;88;88;88;88;8;33;11;1;1;1;1158230
9;99;1;0;2;0;0;6;3;2;2;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;33;11;1;1;0;1158230
9;99;1;0;2;0;0;1;1;1;30;88;99;96;1;1;2;41;1;4425;1112;4;88;88;88;88;2;34;11;1;1;1;1158231
9;99;1;0;2;0;0;2;2;2;28;88;99;96;1;2;2;0;5;8888;8888;8;7;3;3;76;2;34;11;1;1;1;1158231
9;99;1;0;2;0;0;3;3;2;6;96;99;96;1;2;1;0;9;8888;8888;8;88;88;88;88;8;34;11;1;1;1;1158231
9;99;1;0;2;0;0;4;3;1;0;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;34;11;1;1;0;1158231
9;99;1;0;2;0;0;1;1;1;50;99;99;97;1;1;2;43;1;4425;1112;1;88;88;88;88;4;35;11;1;1;1;1158232
9;99;1;0;2;0;0;2;3;1;18;99;99;99;1;1;1;43;6;8888;8888;8;88;88;88;88;2;35;11;1;1;1;1158232
9;99;1;0;2;0;0;1;1;1;35;87;99;99;1;1;2;42;1;4425;1112;4;88;88;88;88;2;36;11;1;1;1;1158233
9;99;1;0;2;0;0;2;2;2;24;97;99;99;1;1;2;12;5;8888;8888;8;7;3;3;76;2;36;11;1;1;1;1158233
9;99;1;0;2;0;0;3;3;1;7;99;99;99;1;1;1;12;6;8888;8888;8;88;88;88;88;8;36;11;1;1;1;1158233
9;99;1;0;2;0;0;4;3;1;5;99;99;99;1;2;2;0;9;8888;8888;8;88;88;88;88;8;36;11;1;1;1;1158233
9;99;1;0;2;0;0;5;9;1;60;97;99;99;1;2;2;0;9;8888;8888;8;88;88;88;88;3;36;11;1;1;1;1158233
9;99;1;0;2;0;0;6;9;2;50;97;99;99;1;2;2;0;5;8888;8888;8;9;5;99;99;3;36;11;1;1;1;1158233
9;99;1;0;2;0;0;7;3;2;1;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;36;11;1;1;0;1158233
9;99;1;0;2;0;0;1;1;1;50;90;99;96;1;2;2;0;1;4003;1112;4;88;88;88;88;2;37;11;1;2;1;1158234
9;99;1;0;2;0;0;2;2;2;36;96;99;96;1;2;2;0;5;8888;8888;8;9;5;11;74;2;37;11;1;2;1;1158234
9;99;1;0;2;0;0;3;3;1;15;98;99;96;1;2;2;0;1;4117;1112;3;88;88;88;88;1;37;11;1;1;1;1158234
9;99;1;0;2;0;0;4;3;1;12;88;99;96;1;1;1;12;6;8888;8888;8;88;88;88;88;1;37;11;1;1;1;1158234
9;99;1;0;2;0;0;5;3;1;5;99;99;96;1;2;2;0;9;8888;8888;8;88;88;88;88;8;37;11;1;1;1;1158234
9;99;1;0;2;0;0;6;3;2;1;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;37;11;1;1;0;1158234
9;99;1;0;2;0;0;7;3;2;17;97;99;96;1;2;2;0;5;8888;8888;8;0;0;99;0;1;37;11;1;1;1;1158234
9;99;1;0;2;0;0;1;1;1;34;96;99;99;1;1;2;43;1;4425;1112;4;88;88;88;88;2;38;11;1;1;1;1158235
9;99;1;0;2;0;0;2;2;2;37;96;99;99;1;2;2;0;5;8888;8888;8;12;7;2;76;2;38;11;1;1;1;1158235
9;99;1;0;2;0;0;3;3;1;9;99;99;99;1;1;1;11;6;8888;8888;8;88;88;88;88;8;38;11;1;1;1;1158235
9;99;1;0;2;0;0;4;3;1;8;99;99;99;1;2;2;0;9;8888;8888;8;88;88;88;88;8;38;11;1;1;1;1158235
9;99;1;0;2;0;0;5;3;2;3;99;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;38;11;1;1;0;1158235
9;99;1;0;2;0;0;6;3;1;0;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;38;11;1;1;0;1158235
9;99;1;0;2;0;0;1;1;1;42;96;99;99;1;2;2;0;1;4425;1112;4;88;88;88;88;2;39;11;1;1;1;1158236
9;99;1;0;2;0;0;2;2;2;27;97;99;99;1;1;2;44;5;8888;8888;8;2;2;4;76;2;39;11;1;1;1;1158236
9;99;1;0;2;0;0;3;3;1;8;99;99;99;1;1;1;12;6;8888;8888;8;88;88;88;88;8;39;11;1;1;1;1158236
9;99;1;0;2;0;0;4;3;1;0;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;39;11;1;1;0;1158236
9;99;1;0;2;0;0;1;1;1;62;89;99;99;1;2;2;0;1;4003;1112;4;88;88;88;88;2;40;11;1;2;1;1158237
9;99;1;0;2;0;0;2;3;1;26;96;99;99;1;1;2;45;1;4425;1112;3;88;88;88;88;2;40;11;1;1;1;1158237
9;99;1;0;2;0;0;3;4;2;21;96;99;99;1;2;2;0;5;8888;8888;8;2;2;7;75;2;40;11;1;1;1;1158237
9;99;1;0;2;0;0;4;5;1;4;99;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;40;11;1;1;0;1158237
9;99;1;0;2;0;0;5;5;2;1;99;99;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;40;11;1;1;0;1158237
9;99;1;0;2;0;0;6;3;2;19;99;99;99;1;1;2;13;5;8888;8888;8;1;1;5;75;2;40;11;1;1;1;1158237
9;99;1;0;2;0;0;1;1;1;47;95;99;96;1;2;2;0;1;4425;1112;4;88;88;88;88;2;41;11;1;1;1;1158238
9;99;1;0;2;0;0;2;2;2;38;96;99;96;1;2;2;0;5;8888;8888;8;11;5;3;72;2;41;11;1;2;1;1158238
9;99;1;0;2;0;0;3;3;1;16;109;99;96;1;1;1;13;6;8888;8888;8;88;88;88;88;1;41;11;1;0;1;1158238
9;99;1;0;2;0;0;4;3;2;13;109;99;96;1;2;2;0;5;8888;8888;8;0;0;99;0;1;41;11;1;0;1;1158238
9;99;1;0;2;0;0;5;3;2;11;109;99;96;1;2;2;0;5;8888;8888;8;88;88;88;88;8;41;11;1;0;1;1158238
9;99;1;0;2;0;0;6;3;2;9;96;99;96;1;2;2;0;5;8888;8888;8;88;88;88;88;8;41;11;1;2;2;1158238
9;99;1;0;2;0;0;7;3;2;7;96;99;96;1;2;2;0;5;8888;8888;8;88;88;88;88;8;41;11;1;1;1;1158238
9;99;1;0;2;0;0;8;3;2;4;99;99;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;41;11;1;1;0;1158238
9;99;1;0;2;0;0;1;1;2;33;96;99;99;1;1;2;42;5;8888;8888;8;7;4;3;76;2;42;11;1;1;1;1158239
